Date,Province_State,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_work,mobility_residential
2020-11-20,Andaman and Nicobar Islands,-10.0,-79.0,-43.0,37.0,3.0,8.0
2020-11-21,Andaman and Nicobar Islands,-6.0,-79.0,-47.0,36.0,7.0,7.0
2020-11-22,Andaman and Nicobar Islands,-30.0,-79.0,-44.0,13.0,4.0,9.0
2020-11-23,Andaman and Nicobar Islands,-9.0,-79.0,-46.0,35.0,5.0,6.0
2020-11-24,Andaman and Nicobar Islands,-12.0,-79.0,-44.0,43.0,0.0,8.0
2020-11-25,Andaman and Nicobar Islands,-7.0,-79.0,-43.0,46.0,4.0,6.0
2020-11-26,Andaman and Nicobar Islands,-11.0,-79.0,-43.0,41.0,3.0,6.0
2020-11-27,Andaman and Nicobar Islands,-11.0,-79.0,-42.0,35.0,7.0,7.0
2020-11-28,Andaman and Nicobar Islands,-20.0,-79.0,-50.0,22.0,5.0,13.0
2020-11-29,Andaman and Nicobar Islands,-16.0,-79.0,-29.0,23.0,12.0,8.0
2020-11-30,Andaman and Nicobar Islands,-9.0,-79.0,-37.0,37.0,-31.0,13.0
2020-12-01,Andaman and Nicobar Islands,-4.0,-79.0,-39.0,43.0,9.0,6.0
2020-12-02,Andaman and Nicobar Islands,-5.0,-79.0,-31.0,49.0,14.0,4.0
2020-12-03,Andaman and Nicobar Islands,-13.0,-79.0,-35.0,36.0,15.0,7.0
2020-12-04,Andaman and Nicobar Islands,-6.0,-79.0,-34.0,38.0,14.0,8.0
2020-12-05,Andaman and Nicobar Islands,-6.0,-79.0,-34.0,39.0,21.0,8.0
2020-12-06,Andaman and Nicobar Islands,-13.0,-79.0,-16.0,31.0,21.0,6.0
2020-12-07,Andaman and Nicobar Islands,-3.0,-79.0,-28.0,52.0,14.0,5.0
2020-12-08,Andaman and Nicobar Islands,-5.0,-79.0,-27.0,53.0,17.0,5.0
2020-12-09,Andaman and Nicobar Islands,-2.0,-79.0,-28.0,53.0,15.0,5.0
2020-12-10,Andaman and Nicobar Islands,-6.0,-79.0,-25.0,58.0,17.0,9.0
2020-12-11,Andaman and Nicobar Islands,-3.0,-79.0,-28.0,56.0,19.0,11.0
2020-12-12,Andaman and Nicobar Islands,-5.0,-79.0,-26.0,56.0,13.0,13.0
2020-12-13,Andaman and Nicobar Islands,-18.0,-79.0,-13.0,50.0,23.0,12.0
2020-12-14,Andaman and Nicobar Islands,-8.0,-79.0,-30.0,56.0,18.0,11.0
2020-12-15,Andaman and Nicobar Islands,-6.0,-79.0,-28.0,62.0,18.0,10.0
2020-12-16,Andaman and Nicobar Islands,-14.0,-79.0,-32.0,58.0,16.0,13.0
2020-12-17,Andaman and Nicobar Islands,-7.0,-79.0,-24.0,62.0,20.0,12.0
2020-12-18,Andaman and Nicobar Islands,-1.0,-79.0,-26.0,67.0,22.0,12.0
2020-12-19,Andaman and Nicobar Islands,0.0,-79.0,-22.0,64.0,23.0,12.0
2020-12-20,Andaman and Nicobar Islands,-9.0,-79.0,-6.0,55.0,24.0,11.0
2020-12-21,Andaman and Nicobar Islands,5.0,-79.0,-19.0,66.0,20.0,10.0
2020-12-22,Andaman and Nicobar Islands,-1.0,-79.0,-20.0,65.0,19.0,11.0
2020-12-23,Andaman and Nicobar Islands,3.0,-79.0,-20.0,75.0,18.0,9.0
2020-12-24,Andaman and Nicobar Islands,8.0,-79.0,-14.0,70.0,9.0,10.0
2020-12-25,Andaman and Nicobar Islands,-6.0,-79.0,-13.0,47.0,-35.0,18.0
2020-12-26,Andaman and Nicobar Islands,-16.0,-79.0,-31.0,58.0,15.0,16.0
2020-12-27,Andaman and Nicobar Islands,-6.0,-79.0,-6.0,55.0,23.0,12.0
2020-12-28,Andaman and Nicobar Islands,5.0,-79.0,-15.0,64.0,22.0,11.0
2020-12-29,Andaman and Nicobar Islands,-2.0,-79.0,-15.0,70.0,19.0,10.0
2020-12-30,Andaman and Nicobar Islands,7.0,-79.0,-13.0,75.0,15.0,10.0
2020-12-31,Andaman and Nicobar Islands,17.0,-79.0,-9.0,75.0,19.0,7.0
2021-01-01,Andaman and Nicobar Islands,-5.0,-79.0,-13.0,50.0,10.0,13.0
2021-01-02,Andaman and Nicobar Islands,5.0,-79.0,-16.0,66.0,30.0,11.0
2021-01-03,Andaman and Nicobar Islands,-5.0,-79.0,3.0,57.0,27.0,10.0
2021-01-04,Andaman and Nicobar Islands,2.0,-79.0,-18.0,67.0,28.0,10.0
2021-01-05,Andaman and Nicobar Islands,-5.0,-79.0,-17.0,63.0,24.0,10.0
2021-01-06,Andaman and Nicobar Islands,6.0,-79.0,-20.0,67.0,28.0,9.0
2021-01-07,Andaman and Nicobar Islands,1.0,-79.0,-15.0,65.0,27.0,10.0
2021-01-08,Andaman and Nicobar Islands,9.0,-79.0,-19.0,66.0,30.0,11.0
2021-01-09,Andaman and Nicobar Islands,10.0,-79.0,-14.0,63.0,18.0,10.0
2021-01-10,Andaman and Nicobar Islands,-4.0,-79.0,5.0,49.0,29.0,10.0
2021-01-11,Andaman and Nicobar Islands,8.0,-79.0,-18.0,60.0,30.0,9.0
2021-01-12,Andaman and Nicobar Islands,2.0,-79.0,-25.0,55.0,23.0,9.0
2021-01-13,Andaman and Nicobar Islands,15.0,-79.0,-19.0,62.0,23.0,7.0
2021-01-14,Andaman and Nicobar Islands,-11.0,-79.0,-9.0,23.0,-36.0,17.0
2021-01-15,Andaman and Nicobar Islands,7.0,-79.0,-24.0,38.0,14.0,9.0
2021-01-16,Andaman and Nicobar Islands,5.0,-79.0,-25.0,36.0,17.0,9.0
2021-01-17,Andaman and Nicobar Islands,-5.0,-79.0,2.0,33.0,14.0,10.0
2021-01-18,Andaman and Nicobar Islands,6.0,-79.0,-18.0,44.0,18.0,8.0
2021-01-19,Andaman and Nicobar Islands,2.0,-79.0,-16.0,42.0,17.0,9.0
2021-01-20,Andaman and Nicobar Islands,8.0,-79.0,-19.0,48.0,21.0,8.0
2021-01-21,Andaman and Nicobar Islands,5.0,-79.0,-16.0,44.0,20.0,9.0
2021-01-22,Andaman and Nicobar Islands,12.0,-79.0,-17.0,51.0,24.0,9.0
2021-01-23,Andaman and Nicobar Islands,13.0,-79.0,-15.0,52.0,24.0,9.0
2021-01-24,Andaman and Nicobar Islands,1.0,-79.0,6.0,46.0,25.0,9.0
2021-01-25,Andaman and Nicobar Islands,16.0,-79.0,-9.0,61.0,24.0,8.0
2021-01-26,Andaman and Nicobar Islands,-1.0,-79.0,8.0,35.0,-38.0,17.0
2021-01-27,Andaman and Nicobar Islands,13.0,-79.0,-12.0,60.0,24.0,8.0
2021-01-28,Andaman and Nicobar Islands,10.0,-79.0,-10.0,47.0,23.0,9.0
2021-01-29,Andaman and Nicobar Islands,14.0,-79.0,-16.0,54.0,26.0,7.0
2021-01-30,Andaman and Nicobar Islands,15.0,-79.0,-16.0,55.0,29.0,4.0
2021-01-31,Andaman and Nicobar Islands,11.0,-79.0,6.0,51.0,25.0,4.0
2021-02-01,Andaman and Nicobar Islands,19.0,-79.0,-14.0,55.0,21.0,3.0
2021-02-02,Andaman and Nicobar Islands,7.0,-79.0,-16.0,56.0,16.0,1.0
2021-02-03,Andaman and Nicobar Islands,11.0,-79.0,-18.0,57.0,19.0,2.0
2021-02-04,Andaman and Nicobar Islands,3.0,-79.0,-19.0,42.0,14.0,3.0
2021-02-05,Andaman and Nicobar Islands,9.0,-79.0,-20.0,48.0,19.0,5.0
2021-02-06,Andaman and Nicobar Islands,15.0,-79.0,-18.0,52.0,20.0,5.0
2021-02-07,Andaman and Nicobar Islands,1.0,-79.0,4.0,50.0,18.0,5.0
2021-02-08,Andaman and Nicobar Islands,4.0,-79.0,-23.0,46.0,16.0,5.0
2021-02-09,Andaman and Nicobar Islands,11.0,-79.0,-16.0,59.0,19.0,3.0
2021-02-10,Andaman and Nicobar Islands,12.0,-79.0,-16.0,60.0,21.0,4.0
2021-02-11,Andaman and Nicobar Islands,11.0,-79.0,-10.0,59.0,20.0,4.0
2021-02-12,Andaman and Nicobar Islands,24.0,-79.0,-7.0,63.0,23.0,4.0
2021-02-13,Andaman and Nicobar Islands,19.0,-79.0,-9.0,54.0,8.0,7.0
2021-02-14,Andaman and Nicobar Islands,18.0,-79.0,17.0,57.0,19.0,6.0
2021-02-15,Andaman and Nicobar Islands,16.0,-79.0,-11.0,58.0,20.0,5.0
2021-02-16,Andaman and Nicobar Islands,15.0,-79.0,-9.0,60.0,16.0,4.0
2021-02-17,Andaman and Nicobar Islands,22.0,-79.0,-12.0,70.0,22.0,3.0
2021-02-18,Andaman and Nicobar Islands,18.0,-79.0,-8.0,61.0,20.0,4.0
2021-02-19,Andaman and Nicobar Islands,24.0,-79.0,-8.0,62.0,24.0,5.0
2021-02-20,Andaman and Nicobar Islands,25.0,-79.0,-5.0,65.0,27.0,4.0
2021-02-21,Andaman and Nicobar Islands,16.0,-79.0,22.0,69.0,24.0,6.0
2021-02-22,Andaman and Nicobar Islands,19.0,-79.0,0.0,67.0,21.0,5.0
2021-02-23,Andaman and Nicobar Islands,16.0,-79.0,-3.0,68.0,19.0,4.0
2021-02-24,Andaman and Nicobar Islands,24.0,-79.0,-2.0,77.0,24.0,4.0
2021-02-25,Andaman and Nicobar Islands,18.0,-79.0,0.0,67.0,23.0,5.0
2021-02-26,Andaman and Nicobar Islands,17.0,-79.0,-1.0,67.0,25.0,5.0
2021-02-27,Andaman and Nicobar Islands,21.0,-79.0,-1.0,67.0,26.0,6.0
2021-02-28,Andaman and Nicobar Islands,16.0,-79.0,21.0,64.0,26.0,6.0
2021-03-01,Andaman and Nicobar Islands,23.0,-79.0,2.0,74.0,25.0,5.0
2021-03-02,Andaman and Nicobar Islands,24.0,-79.0,0.0,75.0,23.0,4.0
2021-03-03,Andaman and Nicobar Islands,27.0,-79.0,0.0,81.0,23.0,4.0
2021-03-04,Andaman and Nicobar Islands,21.0,-79.0,-3.0,69.0,23.0,4.0
2021-03-05,Andaman and Nicobar Islands,25.0,-79.0,-4.0,69.0,27.0,5.0
2021-03-06,Andaman and Nicobar Islands,27.0,-79.0,0.0,69.0,31.0,4.0
2021-03-07,Andaman and Nicobar Islands,22.0,-79.0,18.0,72.0,21.0,5.0
2021-03-08,Andaman and Nicobar Islands,23.0,-79.0,0.0,64.0,25.0,4.0
2021-03-09,Andaman and Nicobar Islands,19.0,-79.0,-1.0,65.0,20.0,5.0
2021-03-10,Andaman and Nicobar Islands,30.0,-79.0,0.0,81.0,25.0,3.0
2021-03-11,Andaman and Nicobar Islands,24.0,-79.0,7.0,72.0,10.0,7.0
2021-03-12,Andaman and Nicobar Islands,30.0,-79.0,-4.0,67.0,25.0,5.0
2021-03-13,Andaman and Nicobar Islands,28.0,-79.0,2.0,71.0,17.0,7.0
2021-03-14,Andaman and Nicobar Islands,20.0,-79.0,24.0,70.0,20.0,7.0
2021-03-15,Andaman and Nicobar Islands,28.0,-79.0,1.0,70.0,25.0,5.0
2021-03-16,Andaman and Nicobar Islands,22.0,-79.0,-4.0,63.0,21.0,6.0
2021-03-17,Andaman and Nicobar Islands,31.0,-79.0,2.0,74.0,27.0,3.0
2021-03-18,Andaman and Nicobar Islands,27.0,-79.0,8.0,68.0,26.0,4.0
2021-03-19,Andaman and Nicobar Islands,35.0,-79.0,2.0,68.0,31.0,5.0
2021-03-20,Andaman and Nicobar Islands,34.0,-79.0,7.0,71.0,33.0,5.0
2021-03-21,Andaman and Nicobar Islands,28.0,-79.0,35.0,59.0,24.0,6.0
2021-03-22,Andaman and Nicobar Islands,26.0,-79.0,8.0,69.0,29.0,3.0
2021-03-23,Andaman and Nicobar Islands,25.0,-79.0,2.0,66.0,25.0,5.0
2021-03-24,Andaman and Nicobar Islands,40.0,-79.0,-1.0,72.0,28.0,3.0
2021-03-25,Andaman and Nicobar Islands,37.0,-79.0,5.0,63.0,27.0,4.0
2021-03-26,Andaman and Nicobar Islands,32.0,-79.0,-3.0,60.0,26.0,4.0
2021-03-27,Andaman and Nicobar Islands,41.0,-79.0,4.0,63.0,30.0,1.0
2021-03-28,Andaman and Nicobar Islands,35.0,-79.0,33.0,65.0,31.0,5.0
2021-03-29,Andaman and Nicobar Islands,0.0,-79.0,11.0,35.0,-50.0,20.0
2021-03-30,Andaman and Nicobar Islands,35.0,-79.0,0.0,72.0,27.0,5.0
2021-03-31,Andaman and Nicobar Islands,31.0,-79.0,-1.0,78.0,27.0,4.0
2021-04-01,Andaman and Nicobar Islands,27.0,-79.0,-7.0,72.0,28.0,6.0
2021-04-02,Andaman and Nicobar Islands,23.0,-79.0,-9.0,52.0,-28.0,18.0
2021-04-03,Andaman and Nicobar Islands,44.0,-79.0,-4.0,74.0,30.0,7.0
2021-04-04,Andaman and Nicobar Islands,29.0,-79.0,18.0,64.0,24.0,9.0
2021-04-05,Andaman and Nicobar Islands,48.0,-79.0,-2.0,76.0,30.0,6.0
2021-04-06,Andaman and Nicobar Islands,39.0,-79.0,-3.0,72.0,27.0,5.0
2021-04-07,Andaman and Nicobar Islands,38.0,-79.0,-2.0,80.0,29.0,4.0
2021-04-08,Andaman and Nicobar Islands,39.0,-79.0,-1.0,67.0,31.0,6.0
2021-04-09,Andaman and Nicobar Islands,44.0,-79.0,-10.0,70.0,34.0,7.0
2021-04-10,Andaman and Nicobar Islands,44.0,-79.0,-9.0,72.0,21.0,10.0
2021-04-11,Andaman and Nicobar Islands,31.0,-79.0,15.0,52.0,28.0,9.0
2021-04-12,Andaman and Nicobar Islands,48.0,-79.0,-3.0,68.0,28.0,6.0
2021-04-13,Andaman and Nicobar Islands,42.0,-79.0,-7.0,64.0,16.0,8.0
2021-04-14,Andaman and Nicobar Islands,25.0,-79.0,-11.0,51.0,-25.0,16.0
2021-04-15,Andaman and Nicobar Islands,30.0,-79.0,-10.0,58.0,27.0,7.0
2021-04-16,Andaman and Nicobar Islands,15.0,-79.0,-20.0,49.0,30.0,12.0
2021-04-17,Andaman and Nicobar Islands,23.0,-79.0,-18.0,51.0,32.0,11.0
2021-04-18,Andaman and Nicobar Islands,7.0,-79.0,-2.0,40.0,26.0,13.0
2021-04-19,Andaman and Nicobar Islands,22.0,-79.0,-18.0,49.0,26.0,10.0
2021-04-20,Andaman and Nicobar Islands,18.0,-79.0,-20.0,46.0,22.0,10.0
2021-04-21,Andaman and Nicobar Islands,19.0,-79.0,-23.0,44.0,11.0,12.0
2021-04-22,Andaman and Nicobar Islands,11.0,-79.0,-26.0,39.0,20.0,12.0
2021-04-23,Andaman and Nicobar Islands,15.0,-79.0,-29.0,29.0,22.0,14.0
2021-04-24,Andaman and Nicobar Islands,2.0,-79.0,-34.0,23.0,16.0,16.0
2021-04-25,Andaman and Nicobar Islands,-19.0,-79.0,-28.0,2.0,14.0,18.0
2021-04-26,Andaman and Nicobar Islands,5.0,-79.0,-29.0,23.0,18.0,14.0
2021-04-27,Andaman and Nicobar Islands,1.0,-79.0,-34.0,18.0,15.0,14.0
2021-04-28,Andaman and Nicobar Islands,2.0,-79.0,-34.0,21.0,14.0,13.0
2021-04-29,Andaman and Nicobar Islands,3.0,-79.0,-33.0,17.0,14.0,16.0
2021-04-30,Andaman and Nicobar Islands,12.0,-79.0,-35.0,22.0,17.0,16.0
2021-05-01,Andaman and Nicobar Islands,24.0,-79.0,-37.0,26.0,6.0,16.0
2021-05-02,Andaman and Nicobar Islands,-65.0,-79.0,-49.0,-30.0,-14.0,28.0
2021-05-03,Andaman and Nicobar Islands,-55.0,-79.0,-51.0,-28.0,-20.0,29.0
2021-05-04,Andaman and Nicobar Islands,-51.0,-79.0,-49.0,-22.0,-20.0,27.0
2021-05-05,Andaman and Nicobar Islands,-48.0,-79.0,-47.0,-19.0,-20.0,26.0
2021-05-06,Andaman and Nicobar Islands,-51.0,-79.0,-47.0,-20.0,-21.0,27.0
2021-05-07,Andaman and Nicobar Islands,-50.0,-79.0,-50.0,-23.0,-20.0,30.0
2021-05-08,Andaman and Nicobar Islands,-51.0,-79.0,-49.0,-19.0,-25.0,31.0
2021-05-09,Andaman and Nicobar Islands,-55.0,-79.0,-45.0,-28.0,-9.0,27.0
2021-05-10,Andaman and Nicobar Islands,-48.0,-79.0,-47.0,-20.0,-17.0,28.0
2021-05-11,Andaman and Nicobar Islands,-46.0,-79.0,-47.0,-16.0,-20.0,28.0
2021-05-12,Andaman and Nicobar Islands,-42.0,-79.0,-46.0,-12.0,-19.0,28.0
2021-05-13,Andaman and Nicobar Islands,-44.0,-79.0,-43.0,-17.0,-19.0,29.0
2021-05-14,Andaman and Nicobar Islands,-52.0,-79.0,-50.0,-24.0,-54.0,36.0
2021-05-15,Andaman and Nicobar Islands,-49.0,-79.0,-47.0,-26.0,-21.0,32.0
2021-05-16,Andaman and Nicobar Islands,-50.0,-79.0,-43.0,-28.0,-6.0,28.0
2021-05-17,Andaman and Nicobar Islands,-46.0,-79.0,-42.0,-21.0,-17.0,29.0
2021-05-18,Andaman and Nicobar Islands,-48.0,-79.0,-46.0,-24.0,-18.0,29.0
2021-05-19,Andaman and Nicobar Islands,-46.0,-79.0,-44.0,-17.0,-17.0,28.0
2021-05-20,Andaman and Nicobar Islands,-50.0,-79.0,-43.0,-20.0,-17.0,29.0
2021-05-21,Andaman and Nicobar Islands,-45.0,-79.0,-48.0,-17.0,-16.0,30.0
2021-05-22,Andaman and Nicobar Islands,-37.0,-79.0,-49.0,-9.0,-21.0,28.0
2021-05-23,Andaman and Nicobar Islands,-45.0,-79.0,-46.0,-17.0,-1.0,23.0
2021-05-24,Andaman and Nicobar Islands,-78.0,-79.0,-59.0,-52.0,-48.0,39.0
2021-05-25,Andaman and Nicobar Islands,-77.0,-79.0,-60.0,-49.0,-48.0,40.0
2021-05-26,Andaman and Nicobar Islands,-72.0,-79.0,-57.0,-43.0,-61.0,41.0
2021-05-27,Andaman and Nicobar Islands,-72.0,-79.0,-51.0,-40.0,-41.0,38.0
2021-05-28,Andaman and Nicobar Islands,-63.0,-79.0,-52.0,-32.0,-35.0,36.0
2021-05-29,Andaman and Nicobar Islands,-65.0,-79.0,-52.0,-33.0,-34.0,35.0
2021-05-30,Andaman and Nicobar Islands,-60.0,-79.0,-46.0,-29.0,-17.0,30.0
2021-05-31,Andaman and Nicobar Islands,-58.0,-79.0,-46.0,-24.0,-32.0,33.0
2021-06-01,Andaman and Nicobar Islands,-60.0,-79.0,-45.0,-25.0,-31.0,32.0
2021-06-02,Andaman and Nicobar Islands,-58.0,-79.0,-47.0,-17.0,-30.0,31.0
2021-06-03,Andaman and Nicobar Islands,-58.0,-79.0,-45.0,-20.0,-29.0,32.0
2021-06-04,Andaman and Nicobar Islands,-55.0,-79.0,-47.0,-19.0,-26.0,33.0
2021-06-05,Andaman and Nicobar Islands,-60.0,-79.0,-47.0,-22.0,-27.0,32.0
2021-06-06,Andaman and Nicobar Islands,-57.0,-79.0,-39.0,-25.0,-16.0,28.0
2021-06-07,Andaman and Nicobar Islands,-58.0,-79.0,-46.0,-23.0,-25.0,33.0
2021-06-08,Andaman and Nicobar Islands,-58.0,-79.0,-46.0,-17.0,-26.0,31.0
2021-06-09,Andaman and Nicobar Islands,-55.0,-79.0,-45.0,-16.0,-26.0,30.0
2021-06-10,Andaman and Nicobar Islands,-59.0,-79.0,-43.0,-24.0,-26.0,32.0
2021-06-11,Andaman and Nicobar Islands,-50.0,-79.0,-45.0,-18.0,-20.0,31.0
2021-06-12,Andaman and Nicobar Islands,-55.0,-79.0,-45.0,-13.0,-29.0,29.0
2021-06-13,Andaman and Nicobar Islands,-55.0,-79.0,-41.0,-24.0,-12.0,28.0
2021-06-14,Andaman and Nicobar Islands,-53.0,-79.0,-40.0,-20.0,-22.0,28.0
2021-06-15,Andaman and Nicobar Islands,-50.0,-79.0,-42.0,-11.0,-20.0,28.0
2021-06-16,Andaman and Nicobar Islands,-45.0,-79.0,-38.0,-1.0,-21.0,26.0
2021-06-17,Andaman and Nicobar Islands,-50.0,-79.0,-36.0,-13.0,-19.0,27.0
2021-06-18,Andaman and Nicobar Islands,-49.0,-79.0,-40.0,-11.0,-16.0,28.0
2021-06-19,Andaman and Nicobar Islands,-41.0,-79.0,-44.0,-6.0,-17.0,26.0
2021-06-20,Andaman and Nicobar Islands,-34.0,-79.0,-38.0,-10.0,4.0,22.0
2021-06-21,Andaman and Nicobar Islands,-36.0,-79.0,-40.0,-5.0,-14.0,23.0
2021-06-22,Andaman and Nicobar Islands,-41.0,-79.0,-41.0,-3.0,-14.0,24.0
2021-06-23,Andaman and Nicobar Islands,-41.0,-79.0,-44.0,-4.0,-14.0,22.0
2021-06-24,Andaman and Nicobar Islands,-43.0,-79.0,-40.0,-8.0,-12.0,24.0
2021-06-25,Andaman and Nicobar Islands,-42.0,-79.0,-43.0,-6.0,-8.0,24.0
2021-06-26,Andaman and Nicobar Islands,-18.0,-79.0,-41.0,12.0,-8.0,23.0
2021-06-27,Andaman and Nicobar Islands,-16.0,-79.0,-31.0,5.0,19.0,19.0
2021-06-28,Andaman and Nicobar Islands,-21.0,-79.0,-35.0,0.0,-4.0,20.0
2021-06-29,Andaman and Nicobar Islands,-22.0,-79.0,-37.0,5.0,-2.0,20.0
2021-06-30,Andaman and Nicobar Islands,-18.0,-79.0,-38.0,17.0,-4.0,18.0
2021-07-01,Andaman and Nicobar Islands,-17.0,-79.0,-33.0,17.0,2.0,20.0
2021-07-02,Andaman and Nicobar Islands,-11.0,-79.0,-40.0,9.0,6.0,21.0
2021-07-03,Andaman and Nicobar Islands,-9.0,-79.0,-35.0,19.0,4.0,20.0
2021-07-04,Andaman and Nicobar Islands,-19.0,-79.0,-25.0,15.0,14.0,16.0
2021-07-05,Andaman and Nicobar Islands,-11.0,-79.0,-32.0,12.0,3.0,18.0
2021-07-06,Andaman and Nicobar Islands,-14.0,-79.0,-35.0,15.0,3.0,19.0
2021-07-07,Andaman and Nicobar Islands,7.0,-79.0,-32.0,27.0,5.0,16.0
2021-07-08,Andaman and Nicobar Islands,3.0,-79.0,-28.0,23.0,8.0,16.0
2021-07-09,Andaman and Nicobar Islands,5.0,-79.0,-33.0,20.0,11.0,17.0
2021-07-10,Andaman and Nicobar Islands,-12.0,-79.0,-35.0,12.0,-2.0,21.0
2021-07-11,Andaman and Nicobar Islands,-14.0,-79.0,-23.0,11.0,11.0,17.0
2021-07-12,Andaman and Nicobar Islands,6.0,-79.0,-30.0,19.0,5.0,17.0
2021-07-13,Andaman and Nicobar Islands,4.0,-79.0,-28.0,26.0,5.0,15.0
2021-07-14,Andaman and Nicobar Islands,14.0,-79.0,-23.0,32.0,6.0,13.0
2021-07-15,Andaman and Nicobar Islands,6.0,-79.0,-22.0,24.0,6.0,14.0
2021-07-16,Andaman and Nicobar Islands,7.0,-79.0,-29.0,18.0,12.0,17.0
2021-07-17,Andaman and Nicobar Islands,7.0,-79.0,-29.0,24.0,8.0,15.0
2021-07-18,Andaman and Nicobar Islands,-9.0,-79.0,-19.0,8.0,8.0,15.0
2021-07-19,Andaman and Nicobar Islands,0.0,-79.0,-32.0,15.0,4.0,16.0
2021-07-20,Andaman and Nicobar Islands,10.0,-79.0,-30.0,21.0,6.0,15.0
2021-07-21,Andaman and Nicobar Islands,-4.0,-79.0,-25.0,9.0,-40.0,20.0
2021-07-22,Andaman and Nicobar Islands,13.0,-79.0,-26.0,24.0,7.0,12.0
2021-07-23,Andaman and Nicobar Islands,18.0,-79.0,-24.0,25.0,14.0,12.0
2021-07-24,Andaman and Nicobar Islands,13.0,-79.0,-24.0,28.0,10.0,13.0
2021-07-25,Andaman and Nicobar Islands,-8.0,-79.0,-17.0,7.0,12.0,15.0
2021-07-26,Andaman and Nicobar Islands,13.0,-79.0,-25.0,25.0,11.0,12.0
2021-07-27,Andaman and Nicobar Islands,15.0,-79.0,-22.0,26.0,10.0,11.0
2021-07-28,Andaman and Nicobar Islands,19.0,-79.0,-22.0,36.0,14.0,10.0
2021-07-29,Andaman and Nicobar Islands,12.0,-79.0,-20.0,24.0,14.0,12.0
2021-07-30,Andaman and Nicobar Islands,18.0,-79.0,-21.0,27.0,19.0,12.0
2021-07-31,Andaman and Nicobar Islands,26.0,-79.0,-15.0,36.0,19.0,10.0
2021-08-01,Andaman and Nicobar Islands,15.0,-79.0,-1.0,23.0,18.0,11.0
2021-08-02,Andaman and Nicobar Islands,26.0,-79.0,-21.0,34.0,16.0,10.0
2021-08-03,Andaman and Nicobar Islands,17.0,-79.0,-23.0,32.0,13.0,11.0
2021-08-04,Andaman and Nicobar Islands,30.0,-79.0,-17.0,34.0,14.0,9.0
2021-08-05,Andaman and Nicobar Islands,25.0,-79.0,-15.0,31.0,18.0,9.0
2021-08-06,Andaman and Nicobar Islands,31.0,-79.0,-16.0,36.0,23.0,11.0
2021-08-07,Andaman and Nicobar Islands,29.0,-79.0,-14.0,35.0,21.0,10.0
2021-08-08,Andaman and Nicobar Islands,16.0,-79.0,12.0,20.0,16.0,11.0
2021-08-09,Andaman and Nicobar Islands,29.0,-79.0,-17.0,40.0,18.0,9.0
2021-08-10,Andaman and Nicobar Islands,19.0,-79.0,-21.0,35.0,16.0,10.0
2021-08-11,Andaman and Nicobar Islands,32.0,-79.0,-15.0,40.0,18.0,8.0
2021-08-12,Andaman and Nicobar Islands,26.0,-79.0,-11.0,37.0,19.0,9.0
2021-08-13,Andaman and Nicobar Islands,32.0,-79.0,-9.0,37.0,24.0,9.0
2021-08-14,Andaman and Nicobar Islands,32.0,-79.0,-10.0,42.0,17.0,9.0
2021-08-15,Andaman and Nicobar Islands,18.0,-79.0,20.0,27.0,37.0,8.0
2021-08-16,Andaman and Nicobar Islands,24.0,-79.0,-15.0,37.0,19.0,8.0
2021-08-17,Andaman and Nicobar Islands,21.0,-79.0,-12.0,38.0,18.0,7.0
2021-08-18,Andaman and Nicobar Islands,31.0,-79.0,-13.0,47.0,23.0,6.0
2021-08-19,Andaman and Nicobar Islands,25.0,-79.0,-4.0,31.0,-19.0,16.0
2021-08-20,Andaman and Nicobar Islands,38.0,-79.0,-8.0,43.0,21.0,8.0
2021-08-21,Andaman and Nicobar Islands,30.0,-79.0,-6.0,40.0,-6.0,12.0
2021-08-22,Andaman and Nicobar Islands,23.0,-79.0,17.0,35.0,17.0,6.0
2021-08-23,Andaman and Nicobar Islands,27.0,-79.0,-7.0,40.0,21.0,7.0
2021-08-24,Andaman and Nicobar Islands,24.0,-79.0,-16.0,37.0,22.0,8.0
2021-08-25,Andaman and Nicobar Islands,22.0,-79.0,-16.0,43.0,21.0,8.0
2021-08-26,Andaman and Nicobar Islands,13.0,-79.0,-17.0,27.0,20.0,11.0
2021-08-27,Andaman and Nicobar Islands,19.0,-79.0,-19.0,34.0,24.0,11.0
2021-08-28,Andaman and Nicobar Islands,26.0,-79.0,-14.0,38.0,22.0,11.0
2021-08-29,Andaman and Nicobar Islands,6.0,-79.0,-6.0,22.0,15.0,14.0
2021-08-30,Andaman and Nicobar Islands,31.0,-79.0,-15.0,38.0,9.0,12.0
2021-08-31,Andaman and Nicobar Islands,32.0,-79.0,-11.0,46.0,25.0,6.0
2021-09-01,Andaman and Nicobar Islands,23.0,-79.0,-18.0,48.0,24.0,9.0
2021-09-02,Andaman and Nicobar Islands,27.0,-79.0,-13.0,37.0,26.0,9.0
2021-09-03,Andaman and Nicobar Islands,25.0,-79.0,-22.0,33.0,30.0,11.0
2021-09-04,Andaman and Nicobar Islands,38.0,-79.0,-12.0,42.0,29.0,9.0
2021-09-05,Andaman and Nicobar Islands,26.0,-79.0,7.0,34.0,20.0,10.0
2021-09-06,Andaman and Nicobar Islands,35.0,-79.0,-6.0,47.0,29.0,7.0
2021-09-07,Andaman and Nicobar Islands,32.0,-79.0,-4.0,49.0,29.0,7.0
