Date,Province_State,Latitude,Longitude,Confirmed_Cumulative,Daily_Cases,Cases_7Day_Avg,Daily_Deaths,Mortality_Rate_Proxy
2022-07-19,Odisha,20.505428,84.418059,1300873.0,945.0,898.2857142857143,1.0,0.0010582010470031634
2022-07-20,Odisha,20.505428,84.418059,1301995.0,1122.0,952.4285714285714,0.0,0.0
2022-07-21,Odisha,20.505428,84.418059,1303191.0,1196.0,1008.4285714285714,0.0,0.0
2022-07-22,Odisha,20.505428,84.418059,1304369.0,1178.0,1027.7142857142858,0.0,0.0
2022-07-23,Odisha,20.505428,84.418059,1305499.0,1130.0,1037.0,1.0,0.0008849557443809227
2022-07-24,Odisha,20.505428,84.418059,1306510.0,1011.0,1056.857142857143,1.0,0.0009891196736981239
2022-07-25,Odisha,20.505428,84.418059,1307249.0,739.0,1045.857142857143,1.0,0.0013531799546254405
2022-07-26,Odisha,20.505428,84.418059,1307911.0,662.0,1005.4285714285714,2.0,0.0030211479906171
2022-07-27,Odisha,20.505428,84.418059,1309085.0,1174.0,1012.8571428571429,1.0,0.0008517887491329749
2022-07-28,Odisha,20.505428,84.418059,1309085.0,0.0,842.0,0.0,0.0
2022-07-29,Odisha,20.505428,84.418059,1311135.0,2050.0,966.5714285714286,2.0,0.0009756097513384889
2022-07-30,Odisha,20.505428,84.418059,1312116.0,981.0,945.2857142857143,0.0,0.0
2022-07-31,Odisha,20.505428,84.418059,1313145.0,1029.0,947.8571428571429,2.0,0.0019436345778072442
2022-08-01,Odisha,20.505428,84.418059,1313942.0,797.0,956.1428571428571,1.0,0.0012547051285482418
2022-08-02,Odisha,20.505428,84.418059,1314683.0,741.0,967.4285714285714,1.0,0.0013495276471048902
2022-08-03,Odisha,20.505428,84.418059,1314683.0,0.0,799.7142857142857,0.0,0.0
2022-08-04,Odisha,20.505428,84.418059,1316473.0,1790.0,1055.4285714285713,2.0,0.0011173184295121875
2022-08-05,Odisha,20.505428,84.418059,1317309.0,836.0,882.0,1.0,0.0011961722344955474
2022-08-06,Odisha,20.505428,84.418059,1318145.0,836.0,861.2857142857143,1.0,0.0011961722344955474
2022-08-07,Odisha,20.505428,84.418059,1318145.0,0.0,714.2857142857143,0.0,0.0
2022-08-08,Odisha,20.505428,84.418059,1319527.0,1382.0,797.8571428571429,3.0,0.0021707669886341027
2022-08-09,Odisha,20.505428,84.418059,1320014.0,487.0,761.5714285714286,2.0,0.004106776096370101
2022-08-10,Odisha,20.505428,84.418059,1320667.0,653.0,854.8571428571429,1.0,0.0015313935446953516
2022-08-11,Odisha,20.505428,84.418059,1321197.0,530.0,674.8571428571429,1.0,0.0018867924172303319
2022-08-12,Odisha,20.505428,84.418059,1321780.0,583.0,638.7142857142857,1.0,0.001715265836787893
2022-08-13,Odisha,20.505428,84.418059,1322183.0,403.0,576.8571428571429,0.0,0.0
2022-08-14,Odisha,20.505428,84.418059,1322671.0,488.0,646.5714285714286,1.0,0.002049180285877453
2022-08-15,Odisha,20.505428,84.418059,1323052.0,381.0,503.57142857142856,1.0,0.002624671847121474
2022-08-16,Odisha,20.505428,84.418059,1323307.0,255.0,470.42857142857144,1.0,0.003921568473663982
2022-08-17,Odisha,20.505428,84.418059,1323587.0,280.0,417.14285714285717,2.0,0.007142856887755112
2022-08-18,Odisha,20.505428,84.418059,1324069.0,482.0,410.2857142857143,1.0,0.002074688753637163
2022-08-19,Odisha,20.505428,84.418059,1324454.0,385.0,382.0,1.0,0.002597402529937597
2022-08-20,Odisha,20.505428,84.418059,1324774.0,320.0,370.14285714285717,1.0,0.0031249999023437534
2022-08-21,Odisha,20.505428,84.418059,1325061.0,287.0,341.42857142857144,1.0,0.003484320436086396
2022-08-22,Odisha,20.505428,84.418059,1325264.0,203.0,316.0,1.0,0.004926108131718811
2022-08-23,Odisha,20.505428,84.418059,1325470.0,206.0,309.0,1.0,0.004854368696389869
2022-08-24,Odisha,20.505428,84.418059,1325766.0,296.0,311.2857142857143,2.0,0.006756756528487956
2022-08-25,Odisha,20.505428,84.418059,1326121.0,355.0,293.14285714285717,1.0,0.0028169013291013713
2022-08-26,Odisha,20.505428,84.418059,1326383.0,262.0,275.57142857142856,2.0,0.007633587494901241
2022-08-27,Odisha,20.505428,84.418059,1326672.0,289.0,271.14285714285717,1.0,0.0034602074927263847
2022-08-28,Odisha,20.505428,84.418059,1326929.0,257.0,266.85714285714283,1.0,0.0038910504322548474
2022-08-29,Odisha,20.505428,84.418059,1326929.0,0.0,237.85714285714286,0.0,0.0
2022-08-30,Odisha,20.505428,84.418059,1326929.0,0.0,208.42857142857142,0.0,0.0
2022-08-31,Odisha,20.505428,84.418059,1327657.0,728.0,270.14285714285717,4.0,0.005494505419031519
2022-09-01,Odisha,20.505428,84.418059,1327844.0,187.0,246.14285714285714,1.0,0.005347593296920144
2022-09-02,Odisha,20.505428,84.418059,1328070.0,226.0,241.0,1.0,0.004424778565275285
2022-09-03,Odisha,20.505428,84.418059,1328244.0,174.0,224.57142857142858,1.0,0.005747126106487005
2022-09-04,Odisha,20.505428,84.418059,1328465.0,221.0,219.42857142857142,1.0,0.004524886673082051
2022-09-05,Odisha,20.505428,84.418059,1328644.0,179.0,245.0,1.0,0.0055865918666708455
2022-09-06,Odisha,20.505428,84.418059,1328875.0,231.0,278.0,1.0,0.0043290041416015525
2022-09-07,Odisha,20.505428,84.418059,1329203.0,328.0,220.85714285714286,1.0,0.0030487803948542566
2022-09-08,Odisha,20.505428,84.418059,1329472.0,269.0,232.57142857142858,1.0,0.003717471980763124
2022-09-09,Odisha,20.505428,84.418059,1329726.0,254.0,236.57142857142858,0.0,0.0
2022-09-10,Odisha,20.505428,84.418059,1329995.0,269.0,250.14285714285714,0.0,0.0
2022-09-11,Odisha,20.505428,84.418059,1330240.0,245.0,253.57142857142858,1.0,0.00408163248646398
2022-09-12,Odisha,20.505428,84.418059,1330434.0,194.0,255.71428571428572,0.0,0.0
2022-09-13,Odisha,20.505428,84.418059,1330593.0,159.0,245.42857142857142,0.0,0.0
2022-09-14,Odisha,20.505428,84.418059,1330853.0,260.0,235.71428571428572,0.0,0.0
2022-09-15,Odisha,20.505428,84.418059,1331139.0,286.0,238.14285714285714,0.0,0.0
2022-09-16,Odisha,20.505428,84.418059,1331353.0,214.0,232.42857142857142,1.0,0.00467289697790201
2022-09-17,Odisha,20.505428,84.418059,1331586.0,233.0,227.28571428571428,0.0,0.0
2022-09-18,Odisha,20.505428,84.418059,1331793.0,207.0,221.85714285714286,0.0,0.0
2022-09-19,Odisha,20.505428,84.418059,1331918.0,125.0,212.0,0.0,0.0
2022-09-20,Odisha,20.505428,84.418059,1332082.0,164.0,212.71428571428572,0.0,0.0
2022-09-21,Odisha,20.505428,84.418059,1332281.0,199.0,204.0,0.0,0.0
2022-09-22,Odisha,20.505428,84.418059,1332533.0,252.0,199.14285714285714,0.0,0.0
2022-09-23,Odisha,20.505428,84.418059,1332735.0,202.0,197.42857142857142,1.0,0.00495049480443095
2022-09-24,Odisha,20.505428,84.418059,1332957.0,222.0,195.85714285714286,1.0,0.004504504301598905
2022-09-25,Odisha,20.505428,84.418059,1333168.0,211.0,196.42857142857142,2.0,0.009478672536555804
2022-09-26,Odisha,20.505428,84.418059,1333332.0,164.0,202.0,1.0,0.00609756060380728
2022-09-27,Odisha,20.505428,84.418059,1333499.0,167.0,202.42857142857142,1.0,0.005988023593531521
2022-09-28,Odisha,20.505428,84.418059,1333707.0,208.0,203.71428571428572,0.0,0.0
2022-09-29,Odisha,20.505428,84.418059,1333887.0,180.0,193.42857142857142,0.0,0.0
2022-09-30,Odisha,20.505428,84.418059,1334090.0,203.0,193.57142857142858,1.0,0.004926108131718811
2022-10-01,Odisha,20.505428,84.418059,1334236.0,146.0,182.71428571428572,1.0,0.006849314599362014
2022-10-02,Odisha,20.505428,84.418059,1334367.0,131.0,171.28571428571428,1.0,0.007633587203542961
2022-10-03,Odisha,20.505428,84.418059,1334434.0,67.0,157.42857142857142,2.0,0.029850741813322115
2022-10-04,Odisha,20.505428,84.418059,1334525.0,91.0,146.57142857142858,1.0,0.010989009781427497
2022-10-05,Odisha,20.505428,84.418059,1334593.0,68.0,126.57142857142857,0.0,0.0
2022-10-06,Odisha,20.505428,84.418059,1334642.0,49.0,107.85714285714286,0.0,0.0
2022-10-07,Odisha,20.505428,84.418059,1334705.0,63.0,87.85714285714286,1.0,0.015873013353489944
2022-10-08,Odisha,20.505428,84.418059,1334787.0,82.0,78.71428571428571,0.0,0.0
2022-10-09,Odisha,20.505428,84.418059,1334876.0,89.0,72.71428571428571,0.0,0.0
2022-10-10,Odisha,20.505428,84.418059,1334955.0,79.0,74.42857142857143,0.0,0.0
2022-10-11,Odisha,20.505428,84.418059,1335050.0,95.0,75.0,0.0,0.0
2022-10-12,Odisha,20.505428,84.418059,1335153.0,103.0,80.0,0.0,0.0
2022-10-13,Odisha,20.505428,84.418059,1335230.0,77.0,84.0,0.0,0.0
2022-10-14,Odisha,20.505428,84.418059,1335314.0,84.0,87.0,0.0,0.0
2022-10-15,Odisha,20.505428,84.418059,1335377.0,63.0,84.28571428571429,1.0,0.015873013353489944
2022-10-16,Odisha,20.505428,84.418059,1335454.0,77.0,82.57142857142857,1.0,0.012987011300388143
2022-10-17,Odisha,20.505428,84.418059,1335503.0,49.0,78.28571428571429,1.0,0.020408159100375693
2022-10-18,Odisha,20.505428,84.418059,1335562.0,59.0,73.14285714285714,0.0,0.0
2022-10-19,Odisha,20.505428,84.418059,1335635.0,73.0,68.85714285714286,0.0,0.0
2022-10-20,Odisha,20.505428,84.418059,1335694.0,59.0,66.28571428571429,0.0,0.0
2022-10-21,Odisha,20.505428,84.418059,1335751.0,57.0,62.42857142857143,0.0,0.0
2022-10-22,Odisha,20.505428,84.418059,1335808.0,57.0,61.57142857142857,0.0,0.0
2022-10-23,Odisha,20.505428,84.418059,1335861.0,53.0,58.142857142857146,1.0,0.018867920968316798
2022-10-24,Odisha,20.505428,84.418059,1335895.0,34.0,56.0,0.0,0.0
2022-10-25,Odisha,20.505428,84.418059,1335920.0,25.0,51.142857142857146,0.0,0.0
2022-10-26,Odisha,20.505428,84.418059,1335959.0,39.0,46.285714285714285,0.0,0.0
2022-10-27,Odisha,20.505428,84.418059,1336000.0,41.0,43.714285714285715,0.0,0.0
2022-10-28,Odisha,20.505428,84.418059,1336044.0,44.0,41.857142857142854,0.0,0.0
2022-10-29,Odisha,20.505428,84.418059,1336086.0,42.0,39.714285714285715,0.0,0.0
2022-10-30,Odisha,20.505428,84.418059,1336117.0,31.0,36.57142857142857,0.0,0.0
2022-10-31,Odisha,20.505428,84.418059,1336132.0,15.0,33.857142857142854,0.0,0.0
2022-11-01,Odisha,20.505428,84.418059,1336169.0,37.0,35.57142857142857,0.0,0.0
2022-11-02,Odisha,20.505428,84.418059,1336195.0,26.0,33.714285714285715,0.0,0.0
2022-11-03,Odisha,20.505428,84.418059,1336217.0,22.0,31.0,0.0,0.0
2022-11-04,Odisha,20.505428,84.418059,1336232.0,15.0,26.857142857142858,0.0,0.0
2022-11-05,Odisha,20.505428,84.418059,1336255.0,23.0,24.142857142857142,0.0,0.0
2022-11-06,Odisha,20.505428,84.418059,1336261.0,6.0,20.571428571428573,1.0,0.16666638888935187
2022-11-07,Odisha,20.505428,84.418059,1336261.0,0.0,18.428571428571427,0.0,0.0
2022-11-08,Odisha,20.505428,84.418059,1336261.0,0.0,13.142857142857142,0.0,0.0
2022-11-09,Odisha,20.505428,84.418059,1336261.0,0.0,9.428571428571429,0.0,0.0
2022-11-10,Odisha,20.505428,84.418059,1336323.0,62.0,15.142857142857142,0.0,0.0
2022-11-11,Odisha,20.505428,84.418059,1336334.0,11.0,14.571428571428571,0.0,0.0
2022-11-12,Odisha,20.505428,84.418059,1336345.0,11.0,12.857142857142858,0.0,0.0
2022-11-13,Odisha,20.505428,84.418059,1336348.0,3.0,12.428571428571429,0.0,0.0
2022-11-14,Odisha,20.505428,84.418059,1336350.0,2.0,12.714285714285714,0.0,0.0
2022-11-15,Odisha,20.505428,84.418059,1336359.0,9.0,14.0,0.0,0.0
2022-11-16,Odisha,20.505428,84.418059,1336366.0,7.0,15.0,0.0,0.0
2022-11-17,Odisha,20.505428,84.418059,1336378.0,12.0,7.857142857142857,0.0,0.0
2022-11-18,Odisha,20.505428,84.418059,1336382.0,4.0,6.857142857142857,0.0,0.0
2022-11-19,Odisha,20.505428,84.418059,1336385.0,3.0,5.714285714285714,0.0,0.0
2022-11-20,Odisha,20.505428,84.418059,1336387.0,2.0,5.571428571428571,0.0,0.0
2022-11-21,Odisha,20.505428,84.418059,1336388.0,1.0,5.428571428571429,0.0,0.0
2022-11-22,Odisha,20.505428,84.418059,1336394.0,6.0,5.0,0.0,0.0
2022-11-23,Odisha,20.505428,84.418059,1336405.0,11.0,5.571428571428571,0.0,0.0
2022-11-24,Odisha,20.505428,84.418059,1336408.0,3.0,4.285714285714286,0.0,0.0
2022-11-25,Odisha,20.505428,84.418059,1336414.0,6.0,4.571428571428571,0.0,0.0
2022-11-26,Odisha,20.505428,84.418059,1336419.0,5.0,4.857142857142857,0.0,0.0
2022-11-27,Odisha,20.505428,84.418059,1336425.0,6.0,5.428571428571429,0.0,0.0
2022-11-28,Odisha,20.505428,84.418059,1336427.0,2.0,5.571428571428571,0.0,0.0
2022-11-29,Odisha,20.505428,84.418059,1336439.0,12.0,6.428571428571429,0.0,0.0
2022-11-30,Odisha,20.505428,84.418059,1336443.0,4.0,5.428571428571429,0.0,0.0
2022-12-01,Odisha,20.505428,84.418059,1336448.0,5.0,5.714285714285714,0.0,0.0
2022-12-02,Odisha,20.505428,84.418059,1336457.0,9.0,6.142857142857143,0.0,0.0
2022-12-03,Odisha,20.505428,84.418059,1336462.0,5.0,6.142857142857143,1.0,0.19999960000080003
2022-12-04,Odisha,20.505428,84.418059,1336467.0,5.0,6.0,0.0,0.0
2022-12-05,Odisha,20.505428,84.418059,1336472.0,5.0,6.428571428571429,0.0,0.0
2022-12-06,Odisha,20.505428,84.418059,1336473.0,1.0,4.857142857142857,0.0,0.0
2022-12-07,Odisha,20.505428,84.418059,1336477.0,4.0,4.857142857142857,0.0,0.0
2022-12-08,Odisha,20.505428,84.418059,1336481.0,4.0,4.714285714285714,0.0,0.0
2022-12-09,Odisha,20.505428,84.418059,1336486.0,5.0,4.142857142857143,0.0,0.0
2022-12-10,Odisha,20.505428,84.418059,1336488.0,2.0,3.7142857142857144,0.0,0.0
2022-12-11,Odisha,20.505428,84.418059,1336488.0,0.0,3.0,0.0,0.0
2022-12-12,Odisha,20.505428,84.418059,1336493.0,5.0,3.0,0.0,0.0
2022-12-13,Odisha,20.505428,84.418059,1336498.0,5.0,3.5714285714285716,0.0,0.0
2022-12-14,Odisha,20.505428,84.418059,1336506.0,8.0,4.142857142857143,0.0,0.0
2022-12-15,Odisha,20.505428,84.418059,1336508.0,2.0,3.857142857142857,0.0,0.0
2022-12-16,Odisha,20.505428,84.418059,1336508.0,0.0,3.142857142857143,0.0,0.0
2022-12-17,Odisha,20.505428,84.418059,1336513.0,5.0,3.5714285714285716,0.0,0.0
2022-12-18,Odisha,20.505428,84.418059,1336513.0,0.0,3.5714285714285716,0.0,0.0
2022-12-19,Odisha,20.505428,84.418059,1336515.0,2.0,3.142857142857143,0.0,0.0
2022-12-20,Odisha,20.505428,84.418059,1336517.0,2.0,2.7142857142857144,0.0,0.0
2022-12-21,Odisha,20.505428,84.418059,1336522.0,5.0,2.2857142857142856,0.0,0.0
2022-12-22,Odisha,20.505428,84.418059,1336533.0,11.0,3.5714285714285716,0.0,0.0
2022-12-23,Odisha,20.505428,84.418059,1336537.0,4.0,4.142857142857143,0.0,0.0
2022-12-24,Odisha,20.505428,84.418059,1336538.0,1.0,3.5714285714285716,0.0,0.0
2022-12-25,Odisha,20.505428,84.418059,1336538.0,0.0,3.5714285714285716,0.0,0.0
2022-12-26,Odisha,20.505428,84.418059,1336542.0,4.0,3.857142857142857,0.0,0.0
2022-12-27,Odisha,20.505428,84.418059,1336546.0,4.0,4.142857142857143,0.0,0.0
2022-12-28,Odisha,20.505428,84.418059,1336552.0,6.0,4.285714285714286,0.0,0.0
2022-12-29,Odisha,20.505428,84.418059,1336558.0,6.0,3.5714285714285716,0.0,0.0
2022-12-30,Odisha,20.505428,84.418059,1336563.0,5.0,3.7142857142857144,0.0,0.0
2022-12-31,Odisha,20.505428,84.418059,1336564.0,1.0,3.7142857142857144,0.0,0.0
2023-01-01,Odisha,20.505428,84.418059,1336564.0,0.0,3.7142857142857144,0.0,0.0
2023-01-02,Odisha,20.505428,84.418059,1336566.0,2.0,3.4285714285714284,0.0,0.0
2023-01-03,Odisha,20.505428,84.418059,1336567.0,1.0,3.0,0.0,0.0
2023-01-04,Odisha,20.505428,84.418059,1336569.0,2.0,2.4285714285714284,0.0,0.0
2023-01-05,Odisha,20.505428,84.418059,1336569.0,0.0,1.5714285714285714,0.0,0.0
2023-01-06,Odisha,20.505428,84.418059,1336573.0,4.0,1.4285714285714286,0.0,0.0
2023-01-07,Odisha,20.505428,84.418059,1336577.0,4.0,1.8571428571428572,0.0,0.0
2023-01-08,Odisha,20.505428,84.418059,1336577.0,0.0,1.8571428571428572,0.0,0.0
2023-01-09,Odisha,20.505428,84.418059,1336579.0,2.0,1.8571428571428572,0.0,0.0
2023-01-10,Odisha,20.505428,84.418059,1336583.0,4.0,2.2857142857142856,0.0,0.0
2023-01-11,Odisha,20.505428,84.418059,1336587.0,4.0,2.5714285714285716,0.0,0.0
2023-01-12,Odisha,20.505428,84.418059,1336589.0,2.0,2.857142857142857,0.0,0.0
2023-01-13,Odisha,20.505428,84.418059,1336592.0,3.0,2.7142857142857144,0.0,0.0
2023-01-14,Odisha,20.505428,84.418059,1336593.0,1.0,2.2857142857142856,0.0,0.0
2023-01-15,Odisha,20.505428,84.418059,1336594.0,1.0,2.4285714285714284,0.0,0.0
2023-01-16,Odisha,20.505428,84.418059,1336595.0,1.0,2.2857142857142856,0.0,0.0
2023-01-17,Odisha,20.505428,84.418059,1336596.0,1.0,1.8571428571428572,0.0,0.0
2023-01-18,Odisha,20.505428,84.418059,1336599.0,3.0,1.7142857142857142,0.0,0.0
2023-01-19,Odisha,20.505428,84.418059,1336603.0,4.0,2.0,0.0,0.0
2023-01-20,Odisha,20.505428,84.418059,1336604.0,1.0,1.7142857142857142,0.0,0.0
2023-01-21,Odisha,20.505428,84.418059,1336604.0,0.0,1.5714285714285714,0.0,0.0
2023-01-22,Odisha,20.505428,84.418059,1336604.0,0.0,1.4285714285714286,0.0,0.0
2023-01-23,Odisha,20.505428,84.418059,1336607.0,3.0,1.7142857142857142,0.0,0.0
2023-01-24,Odisha,20.505428,84.418059,1336616.0,9.0,2.857142857142857,0.0,0.0
2023-01-25,Odisha,20.505428,84.418059,1336620.0,4.0,3.0,0.0,0.0
2023-01-26,Odisha,20.505428,84.418059,1336622.0,2.0,2.7142857142857144,0.0,0.0
2023-01-27,Odisha,20.505428,84.418059,1336626.0,4.0,3.142857142857143,0.0,0.0
2023-01-28,Odisha,20.505428,84.418059,1336626.0,0.0,3.142857142857143,0.0,0.0
2023-01-29,Odisha,20.505428,84.418059,1336626.0,0.0,3.142857142857143,0.0,0.0
2023-01-30,Odisha,20.505428,84.418059,1336629.0,3.0,3.142857142857143,0.0,0.0
2023-01-31,Odisha,20.505428,84.418059,1336637.0,8.0,3.0,0.0,0.0
2023-02-01,Odisha,20.505428,84.418059,1336642.0,5.0,3.142857142857143,0.0,0.0
2023-02-02,Odisha,20.505428,84.418059,1336645.0,3.0,3.2857142857142856,0.0,0.0
2023-02-03,Odisha,20.505428,84.418059,1336650.0,5.0,3.4285714285714284,0.0,0.0
2023-02-04,Odisha,20.505428,84.418059,1336652.0,2.0,3.7142857142857144,0.0,0.0
2023-02-05,Odisha,20.505428,84.418059,1336652.0,0.0,3.7142857142857144,0.0,0.0
2023-02-06,Odisha,20.505428,84.418059,1336661.0,9.0,4.571428571428571,0.0,0.0
2023-02-07,Odisha,20.505428,84.418059,1336663.0,2.0,3.7142857142857144,0.0,0.0
2023-02-08,Odisha,20.505428,84.418059,1336667.0,4.0,3.5714285714285716,0.0,0.0
2023-02-09,Odisha,20.505428,84.418059,1336671.0,4.0,3.7142857142857144,0.0,0.0
2023-02-10,Odisha,20.505428,84.418059,1336671.0,0.0,3.0,0.0,0.0
2023-02-11,Odisha,20.505428,84.418059,1336676.0,5.0,3.4285714285714284,0.0,0.0
2023-02-12,Odisha,20.505428,84.418059,1336678.0,2.0,3.7142857142857144,0.0,0.0
2023-02-13,Odisha,20.505428,84.418059,1336684.0,6.0,3.2857142857142856,0.0,0.0
2023-02-14,Odisha,20.505428,84.418059,1336686.0,2.0,3.2857142857142856,0.0,0.0
2023-02-15,Odisha,20.505428,84.418059,1336689.0,3.0,3.142857142857143,0.0,0.0
2023-02-16,Odisha,20.505428,84.418059,1336694.0,5.0,3.2857142857142856,0.0,0.0
2023-02-17,Odisha,20.505428,84.418059,1336695.0,1.0,3.4285714285714284,0.0,0.0
2023-02-18,Odisha,20.505428,84.418059,1336695.0,0.0,2.7142857142857144,0.0,0.0
2023-02-19,Odisha,20.505428,84.418059,1336695.0,0.0,2.4285714285714284,0.0,0.0
2023-02-20,Odisha,20.505428,84.418059,1336696.0,1.0,1.7142857142857142,0.0,0.0
2023-02-21,Odisha,20.505428,84.418059,1336696.0,0.0,1.4285714285714286,0.0,0.0
2023-02-22,Odisha,20.505428,84.418059,1336697.0,1.0,1.1428571428571428,0.0,0.0
2023-02-23,Odisha,20.505428,84.418059,1336697.0,0.0,0.42857142857142855,0.0,0.0
2023-02-24,Odisha,20.505428,84.418059,1336698.0,1.0,0.42857142857142855,0.0,0.0
2023-02-25,Odisha,20.505428,84.418059,1336699.0,1.0,0.5714285714285714,0.0,0.0
2023-02-26,Odisha,20.505428,84.418059,1336700.0,1.0,0.7142857142857143,0.0,0.0
2023-02-27,Odisha,20.505428,84.418059,1336701.0,1.0,0.7142857142857143,0.0,0.0
2023-02-28,Odisha,20.505428,84.418059,1336704.0,3.0,1.1428571428571428,0.0,0.0
2023-03-01,Odisha,20.505428,84.418059,1336705.0,1.0,1.1428571428571428,0.0,0.0
2023-03-02,Odisha,20.505428,84.418059,1336706.0,1.0,1.2857142857142858,0.0,0.0
2023-03-03,Odisha,20.505428,84.418059,1336707.0,1.0,1.2857142857142858,0.0,0.0
2023-03-04,Odisha,20.505428,84.418059,1336710.0,3.0,1.5714285714285714,0.0,0.0
2023-03-05,Odisha,20.505428,84.418059,1336710.0,0.0,1.4285714285714286,0.0,0.0
2023-03-06,Odisha,20.505428,84.418059,1336711.0,1.0,1.4285714285714286,0.0,0.0
2023-03-07,Odisha,20.505428,84.418059,1336716.0,5.0,1.7142857142857142,0.0,0.0
2023-03-08,Odisha,20.505428,84.418059,1336717.0,1.0,1.7142857142857142,0.0,0.0
2023-03-09,Odisha,20.505428,84.418059,1336717.0,0.0,1.5714285714285714,0.0,0.0
2020-06-10,Puducherry,11.882658,78.86498,127.0,0.0,0.0,0.0,0.0
2020-06-11,Puducherry,11.882658,78.86498,157.0,30.0,15.0,2.0,0.06666664444445185
2020-06-12,Puducherry,11.882658,78.86498,157.0,0.0,10.0,0.0,0.0
2020-06-13,Puducherry,11.882658,78.86498,157.0,0.0,7.5,0.0,0.0
2020-06-14,Puducherry,11.882658,78.86498,176.0,19.0,9.8,0.0,0.0
2020-06-15,Puducherry,11.882658,78.86498,202.0,26.0,12.5,3.0,0.11538457100593423
2020-06-16,Puducherry,11.882658,78.86498,216.0,14.0,12.714285714285714,1.0,0.0714285204081997
2020-06-17,Puducherry,11.882658,78.86498,245.0,29.0,16.857142857142858,1.0,0.03448274673008733
2020-06-18,Puducherry,11.882658,78.86498,271.0,26.0,16.285714285714285,0.0,0.0
2020-06-19,Puducherry,11.882658,78.86498,286.0,15.0,18.428571428571427,0.0,0.0
2020-06-20,Puducherry,11.882658,78.86498,286.0,0.0,18.428571428571427,0.0,0.0
2020-06-21,Puducherry,11.882658,78.86498,366.0,80.0,27.142857142857142,1.0,0.012499998437500194
2020-06-22,Puducherry,11.882658,78.86498,383.0,17.0,25.857142857142858,0.0,0.0
2020-06-23,Puducherry,11.882658,78.86498,402.0,19.0,26.571428571428573,1.0,0.05263155124655198
2020-06-24,Puducherry,11.882658,78.86498,461.0,59.0,30.857142857142858,0.0,0.0
2020-06-25,Puducherry,11.882658,78.86498,502.0,41.0,33.0,0.0,0.0
2020-06-26,Puducherry,11.882658,78.86498,502.0,0.0,30.857142857142858,0.0,0.0
2020-06-27,Puducherry,11.882658,78.86498,619.0,117.0,47.57142857142857,1.0,0.008547007816495058
2020-06-28,Puducherry,11.882658,78.86498,619.0,0.0,36.142857142857146,0.0,0.0
2020-06-29,Puducherry,11.882658,78.86498,619.0,0.0,33.714285714285715,0.0,0.0
2020-06-30,Puducherry,11.882658,78.86498,714.0,95.0,44.57142857142857,2.0,0.021052629362881117
2020-07-01,Puducherry,11.882658,78.86498,714.0,0.0,36.142857142857146,0.0,0.0
2020-07-02,Puducherry,11.882658,78.86498,802.0,88.0,42.857142857142854,0.0,0.0
2020-07-03,Puducherry,11.882658,78.86498,802.0,0.0,42.857142857142854,0.0,0.0
2020-07-04,Puducherry,11.882658,78.86498,802.0,0.0,26.142857142857142,0.0,0.0
2020-07-05,Puducherry,11.882658,78.86498,802.0,0.0,26.142857142857142,0.0,0.0
2020-07-06,Puducherry,11.882658,78.86498,802.0,0.0,26.142857142857142,0.0,0.0
2020-07-07,Puducherry,11.882658,78.86498,930.0,128.0,30.857142857142858,2.0,0.01562499877929697
2020-07-08,Puducherry,11.882658,78.86498,1008.0,78.0,42.0,0.0,0.0
2020-07-09,Puducherry,11.882658,78.86498,1151.0,143.0,49.857142857142854,0.0,0.0
2020-07-10,Puducherry,11.882658,78.86498,1272.0,121.0,67.14285714285714,3.0,0.02479338638071187
2020-07-11,Puducherry,11.882658,78.86498,1337.0,65.0,76.42857142857143,1.0,0.015384613017751844
2020-07-12,Puducherry,11.882658,78.86498,1418.0,81.0,88.0,0.0,0.0
2020-07-13,Puducherry,11.882658,78.86498,1468.0,50.0,95.14285714285714,0.0,0.0
2020-07-14,Puducherry,11.882658,78.86498,1531.0,63.0,85.85714285714286,0.0,0.0
2020-07-15,Puducherry,11.882658,78.86498,1596.0,65.0,84.0,3.0,0.04615383905325553
2020-07-16,Puducherry,11.882658,78.86498,1743.0,147.0,84.57142857142857,1.0,0.0068027206256652635
2020-07-17,Puducherry,11.882658,78.86498,1832.0,89.0,80.0,3.0,0.03370786138113917
2020-07-18,Puducherry,11.882658,78.86498,1894.0,62.0,79.57142857142857,3.0,0.048387088969824354
2020-07-19,Puducherry,11.882658,78.86498,1999.0,105.0,83.0,0.0,0.0
2020-07-20,Puducherry,11.882658,78.86498,2092.0,93.0,89.14285714285714,1.0,0.010752687015840106
2020-07-21,Puducherry,11.882658,78.86498,2179.0,87.0,92.57142857142857,1.0,0.011494251552384878
2020-07-22,Puducherry,11.882658,78.86498,2300.0,121.0,100.57142857142857,1.0,0.008264462126903956
2020-07-23,Puducherry,11.882658,78.86498,2420.0,120.0,96.71428571428571,3.0,0.02499999791666684
2020-07-24,Puducherry,11.882658,78.86498,2515.0,95.0,97.57142857142857,1.0,0.010526314681440559
2020-07-25,Puducherry,11.882658,78.86498,2654.0,139.0,108.57142857142857,3.0,0.021582732260235087
2020-07-26,Puducherry,11.882658,78.86498,2786.0,132.0,112.42857142857143,2.0,0.015151514003673181
2020-07-27,Puducherry,11.882658,78.86498,2872.0,86.0,111.42857142857143,3.0,0.034883716873986406
2020-07-28,Puducherry,11.882658,78.86498,2872.0,0.0,99.0,0.0,0.0
